11619528,네네치킨상암점,11,서울특별시,11440,마포구,1144012700,상암동,서울특별시 마포구 상암동 1637,서울특별시 마포구 월드컵북로47길 46,2,,126.890672970127,37.5748996274388
11620833,KFC서초우성점,11,서울특별시,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1330-8,서울특별시 서초구 사임당로 171,1,,127.028336934523,37.4927208908577
11639762,다기야,48,경상남도,48330,양산시,4833011900,평산동,경상남도 양산시 평산동 189-1,경상남도 양산시 평산남4길 3,2,,129.149889355519,35.3780648087337
11695952,도깨비치킨,41,경기도,41370,오산시,4137010100,오산동,경기도 오산시 오산동 843-4,경기도 오산시 오산로 286-3,1,,127.068990569117,37.1525195339526
11698512,부어치킨작전서운동점,28,인천광역시,28245,계양구,2824510300,작전동,인천광역시 계양구 작전동 555-1,인천광역시 계양구 효서로 381,1,,126.738522844649,37.5292485592197
11698975,멕시카나동삼점,26,부산광역시,26200,영도구,2620012100,동삼동,부산광역시 영도구 동삼동 510-2,부산광역시 영도구 와치로 231,1,,129.067784113931,35.0767474204758
11699760,BHC치킨익산동산점,45,전라북도,45140,익산시,4514011100,동산동,전라북도 익산시 동산동 1053-1,전라북도 익산시 서동로18길 46-1,1,,126.963776258919,35.9332889194929
11700014,BBQ치킨상모사곡점,47,경상북도,47190,구미시,4719011600,상모동,경상북도 구미시 상모동 76-1,경상북도 구미시 상사서로 17,1,,128.356460159246,36.0839652729317
11704659,멕시칸치킨동부보성점,47,경상북도,47230,영천시,4723010200,망정동,경상북도 영천시 망정동 471,경상북도 영천시 창신1길 21,1,,128.953762211698,35.9882207134213
11705620,지코바숯불양념치킨충주1호점,43,충청북도,43130,충주시,4313012800,금릉동,충청북도 충주시 금릉동 771,충청북도 충주시 금제1길 5,1,,127.924337276357,36.9884201493292
11706155,쓰리피치킨,41,경기도,41310,구리시,4131010400,교문동,경기도 구리시 교문동 826,경기도 구리시 장자호수길 71,1,,127.137328618117,37.5860154125323
11707011,BHC치킨정읍수성점,45,전라북도,45180,정읍시,4518010100,수성동,전라북도 정읍시 수성동 918-4,전라북도 정읍시 수성3로 26,1,,126.854680586011,35.5833155585952
11709088,페리카나,47,경상북도,47210,영주시,4721010500,가흥동,경상북도 영주시 가흥동 530,경상북도 영주시 창진로 63,,,128.610223509075,36.8359669393395
11709100,치킨매니아부산화명점,26,부산광역시,26320,북구,2632010200,화명동,부산광역시 북구 화명동 1130-9,부산광역시 북구 금곡대로 240,1,,129.013452536459,35.2298562345305
11711027,BHC치킨광주일곡점,29,광주광역시,29170,북구,2917012700,일곡동,광주광역시 북구 일곡동 849-1,광주광역시 북구 일곡택지로 60,1,,126.895501132987,35.2074085866868
11711067,호식이두마리치킨화정점,41,경기도,41281,고양시 덕양구,4128112300,화정동,경기도 고양시 덕양구 화정동 987,경기도 고양시 덕양구 백양로 64,1,,126.834342793811,37.63139169418
11712945,멕시칸치킨창신점,11,서울특별시,11110,종로구,1111017400,창신동,서울특별시 종로구 창신동 703,서울특별시 종로구 낙산길 198,1,,127.011165907739,37.5804846831529
11712956,에디슨DHA치킨남산타운점,11,서울특별시,11140,중구,1114016200,신당동,서울특별시 중구 신당동 844,서울특별시 중구 다산로 32,2,,127.005641767187,37.5472077819805
11714251,에디슨DHA치킨용인신갈지구점,41,경기도,41463,용인시 기흥구,4146310100,신갈동,경기도 용인시 기흥구 신갈동 703,경기도 용인시 기흥구 새천년로 40,1,,127.114180560007,37.2882295234544
11715935,에디슨DHA치킨,41,경기도,41117,수원시 영통구,4111710500,영통동,경기도 수원시 영통구 영통동 971-1,경기도 수원시 영통구 덕영대로1555번길 20,,,127.062231360768,37.2466854852728
11717248,멕시카나비산점,47,경상북도,47190,구미시,4719011200,비산동,경상북도 구미시 비산동 28,경상북도 구미시 산호대로 423,1,,128.383648422127,36.1218439107467
11717759,에디슨DHA치킨양주자이점,41,경기도,41630,양주시,4163010800,삼숭동,경기도 양주시 삼숭동 685-1,경기도 양주시 삼숭로38번길 80,3,,127.105812637255,37.796063596321
11719142,강정이가기가막혀율량사천점,43,충청북도,43114,청주시 청원구,4311410300,율량동,충청북도 청주시 청원구 율량동 1569,충청북도 청주시 청원구 율천북로99번길 14,1,,127.482580315168,36.6638105087474
11720675,맘스터치목동2호점,11,서울특별시,11470,양천구,1147010200,목동,서울특별시 양천구 목동 782-1,서울특별시 양천구 등촌로 62-1,1,,126.863705332908,37.5355021843921
11721101,페리카나삼천점,45,전라북도,45111,전주시 완산구,4511113700,삼천동1가,전라북도 전주시 완산구 삼천동1가 290-8,전라북도 전주시 완산구 삼천천변1길 32,1,,127.11335402441,35.7939375101987
11721260,멕시카나토평점,41,경기도,41610,광주시,4161025332,초월읍,경기도 광주시 초월읍 도평리 154,경기도 광주시 초월읍 현산로 86,1,,127.292244426402,37.3956311788983
11721518,치킨신드롬쌍문1호,11,서울특별시,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 59,서울특별시 도봉구 해등로 231,3,,127.032027303449,37.6577233236296
11722015,처갓집양념치킨,47,경상북도,47170,안동시,4717013300,옥동,경상북도 안동시 옥동 768-1,경상북도 안동시 복주1길 5,1,,128.698957636864,36.5611915492352
11722308,페리카나평촌2점,41,경기도,41173,안양시 동안구,4117310100,비산동,경기도 안양시 동안구 비산동 1103,경기도 안양시 동안구 시민대로159번길 62,1,,126.947112374576,37.393241961526
11723189,속초닭강정,41,경기도,41250,동두천시,4125010300,생연동,경기도 동두천시 생연동 604,경기도 동두천시 중앙로285번길 7-11,1,,127.05379651478,37.906363697359
11723709,아프리카치킨,36,세종특별자치시,36110,세종특별자치시,3611025032,조치원읍,세종특별자치시 조치원읍 신안리 365-1,세종특별자치시 조치원읍 구렁말길 8,1,,127.287823003193,36.6168890768054
11724519,큰통치킨,45,전라북도,45111,전주시 완산구,4511113300,평화동2가,전라북도 전주시 완산구 평화동2가 312-6,전라북도 전주시 완산구 모악로 4685,1,,127.129515435617,35.7879807270645
11725002,BBQ치킨,48,경상남도,48127,창원시 마산회원구,4812710400,석전동,경상남도 창원시 마산회원구 석전동 203-10,경상남도 창원시 마산회원구 석전북2길 64,,,128.569025986402,35.2319860186776
11727265,구어조은닭가경점,43,충청북도,43113,청주시 흥덕구,4311311300,가경동,충청북도 청주시 흥덕구 가경동 1693,충청북도 청주시 흥덕구 2순환로1375번길 23,1,,127.438956138562,36.6156597356973
11728603,페리카나청주영동점,43,충청북도,43111,청주시 상당구,4311110300,북문로2가,충청북도 청주시 상당구 북문로2가 122-1,충청북도 청주시 상당구 중앙로 41,1,,127.488403660475,36.6408548553517
11728649,BBQ치킨용인상현점,41,경기도,41465,용인시 수지구,4146510700,상현동,경기도 용인시 수지구 상현동 824,경기도 용인시 수지구 상현로 27,1,,127.076518881286,37.3033953534911
11728877,BHC치킨오산원동점,41,경기도,41370,오산시,4137010300,원동,경기도 오산시 원동 805-2,경기도 오산시 경기대로 99-18,2,,127.069511622634,37.133879638005
11728953,맘스터치화명점,26,부산광역시,26320,북구,2632010200,화명동,부산광역시 북구 화명동 2322,부산광역시 북구 학사로17번길 31,1,,129.006030979904,35.221336934249
11729200,치킨678전주아중점,45,전라북도,45113,전주시 덕진구,4511310300,인후동1가,전라북도 전주시 덕진구 인후동1가 868-1,전라북도 전주시 덕진구 정언신로 82,1,,127.162851037172,35.8306694024326
11729372,맥켄치킨,41,경기도,41570,김포시,4157010100,북변동,경기도 김포시 북변동 216-5,경기도 김포시 중봉1로 56,1,,126.703163199623,37.6247968453765
11729950,쪼끼군다리치킨,41,경기도,41271,안산시 상록구,4127110300,사동,경기도 안산시 상록구 사동 1344,경기도 안산시 상록구 감골2로 11,1,,126.853937042763,37.2903389721019
11730479,부어치킨영광읍점,46,전라남도,46870,영광군,4687025023,영광읍,전라남도 영광군 영광읍 남천리 313-1,전라남도 영광군 영광읍 신남로 195,1,,126.50344926916,35.2761328674995
11730570,멜롱닭,27,대구광역시,27200,남구,2720010100,이천동,대구광역시 남구 이천동 214-456,대구광역시 남구 명덕로68길 19,,,128.60659729386,35.8542357235776
11730575,치킨매니아산본2호점,41,경기도,41410,군포시,4141010400,산본동,경기도 군포시 산본동 1240,경기도 군포시 금산로 91,2,,126.936846301853,37.3692718575237
11731974,라이스팡조치원점,36,세종특별자치시,36110,세종특별자치시,3611025028,조치원읍,세종특별자치시 조치원읍 침산리 264-1,세종특별자치시 조치원읍 행복4길 14,1,,127.291403701553,36.6043115790154
11732442,치킨매니아정릉1호점,11,서울특별시,11290,성북구,1129013300,정릉동,서울특별시 성북구 정릉동 239,서울특별시 성북구 솔샘로25길 28,1,,127.006946269606,37.618572202239
11734168,멕시카나,41,경기도,41285,고양시 일산동구,4128510400,장항동,경기도 고양시 일산동구 장항동 877,경기도 고양시 일산동구 노루목로 80,,,126.775511438567,37.6464914467168
11734343,굽자나조치원점,36,세종특별자치시,36110,세종특별자치시,3611025030,조치원읍,세종특별자치시 조치원읍 죽림리 389,세종특별자치시 조치원읍 죽림본로 33-6,1,,127.294799785893,36.5910118831685
11735626,페리카나신원당점,41,경기도,41281,고양시 덕양구,4128110600,성사동,경기도 고양시 덕양구 성사동 719,경기도 고양시 덕양구 고양대로1384번길 19-23,1,,126.839336121361,37.652695972837
11735864,BBQ치킨화정달빛마을점,41,경기도,41281,고양시 덕양구,4128112300,화정동,경기도 고양시 덕양구 화정동 851,경기도 고양시 덕양구 화중로 222,4,,126.835513879638,37.6478198351662
11736539,BHC치킨신포점,28,인천광역시,28110,중구,2811012400,신포동,인천광역시 중구 신포동 11-3,인천광역시 중구 제물량로166번길 24-1,1,,126.626215024253,37.4710869284492
11740800,치킨678대전가오점,30,대전광역시,30110,동구,3011010500,가오동,대전광역시 동구 가오동 653,대전광역시 동구 은어송로52번길 13,1,,127.456050808492,36.305542664376
11743158,부어치킨도담마을점,41,경기도,41465,용인시 수지구,4146510200,죽전동,경기도 용인시 수지구 죽전동 1483,경기도 용인시 수지구 대지로 75,1,,127.117764639909,37.3299406923503
11743386,가보세통닭,45,전라북도,45750,임실군,4575038026,관촌면,전라북도 임실군 관촌면 관촌리 497-2,전라북도 임실군 관촌면 사선6길 6-1,,,127.270705253915,35.6747388180683
11744441,네네치킨삼학점,46,전라남도,46110,목포시,4611010200,산정동,전라남도 목포시 산정동 1285,전라남도 목포시 용당로 73,1,,126.401112555159,34.7939933684953
11744742,지코바숯불양념치킨,48,경상남도,48330,양산시,4833011700,소주동,경상남도 양산시 소주동 960-10,경상남도 양산시 소주로 182,,,129.14694980695,35.4121907810075
11744874,감사합니닭,43,충청북도,43112,청주시 서원구,4311210300,모충동,충청북도 청주시 서원구 모충동 446-20,충청북도 청주시 서원구 매봉로 208,1,,127.476146742134,36.6276889800875
11746300,BBQ치킨,45,전라북도,45111,전주시 완산구,4511114200,효자동3가,전라북도 전주시 완산구 효자동3가 1473-1,전라북도 전주시 완산구 세내로 559,2,,127.097739548544,35.8334880229162
11747602,BBQ치킨,11,서울특별시,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 503,서울특별시 노원구 동일로207길 17,,,127.06415324201,37.6427280540987
11748021,교촌치킨,11,서울특별시,11650,서초구,1165010200,양재동,서울특별시 서초구 양재동 327-2,서울특별시 서초구 동산로 6,1,,127.040661663699,37.4689615844919
11748108,BBQ치킨김해외동점,48,경상남도,48250,김해시,4825010900,외동,경상남도 김해시 외동 1187-13,경상남도 김해시 함박로 49,1,,128.859512088858,35.2331384372771
11748276,컬투치킨덕소사랑1호점,41,경기도,41360,남양주시,4136025021,와부읍,경기도 남양주시 와부읍 덕소리 567-3,경기도 남양주시 와부읍 덕소로116번길 23,1,,127.209918871549,37.5849017138713
11749496,티바두마리치킨,30,대전광역시,30230,대덕구,3023010300,읍내동,대전광역시 대덕구 읍내동 73-9,대전광역시 대덕구 계족로 755,1,,127.426508800084,36.3786223445097
11749509,가마로강정,11,서울특별시,11620,관악구,1162010200,신림동,서울특별시 관악구 신림동 246-49,서울특별시 관악구 대학길 47,1,,126.937792488104,37.468604242181
11749639,클레어수제치킨,41,경기도,41135,성남시 분당구,4113511000,백현동,경기도 성남시 분당구 백현동 529,경기도 성남시 분당구 판교역로 109,1,,127.108614897871,37.3908843247198
11749776,옛날통닭노형점,50,제주특별자치도,50110,제주시,5011013700,연동,제주특별자치도 제주시 연동 1953-7,제주특별자치도 제주시 남녕로 42,1,,126.480421598433,33.4912930603556
11749957,조선통닭,41,경기도,41650,포천시,4165010400,선단동,경기도 포천시 선단동 495-1,경기도 포천시 호국로 972,1,,127.165172455232,37.8517313875146
11749992,마일드치킨,45,전라북도,45130,군산시,4513011400,창성동,전라북도 군산시 창성동 84-2,전라북도 군산시 창성3길 7,,,126.713342470942,35.9841299750847
11749998,BHC치킨,11,서울특별시,11380,은평구,1138010300,불광동,서울특별시 은평구 불광동 270,서울특별시 은평구 통일로68길 15,1,,126.9301943822,37.6128285140611
11750909,돈치킨,41,경기도,41670,여주시,4167011500,점봉동,경기도 여주시 점봉동 437-100,경기도 여주시 세종로 387,,,127.640472287956,37.2640906803478
11751125,놀부옛날통닭퇴계1호점,42,강원도,42110,춘천시,4211012300,퇴계동,강원도 춘천시 퇴계동 1080,강원도 춘천시 남춘로26번길 16,1,,127.732177243854,37.8624501962226
11751132,치킨반장,28,인천광역시,28177,미추홀구,2817710500,주안동,인천광역시 미추홀구 주안동 679-21,인천광역시 미추홀구 한나루로515번길 7,1,,126.667393177499,37.452916229075
